Nit,Numero_Tx,Frecuencia_tx_mensual,Ultima_tx_dias
15579079,0,0.0,123
54489781,0,0.0,155
90170222,0,0.0,62
39822180,0,0.0,154
63517362,35,5.83,70
93463150,0,0.0,46
18860935,22,3.67,161
34444321,0,0.0,97
95808215,36,6.0,19
25105101,0,0.0,36
50576287,0,0.0,135
61309687,0,0.0,119
86106218,15,2.5,12
39677043,27,4.5,142
60831524,0,0.0,61
79071029,0,0.0,115
85094484,3,0.5,39
10611213,0,0.0,11
61100382,0,0.0,171
59349430,0,0.0,92
65842822,0,0.0,19
45393865,0,0.0,168
83678496,17,2.83,120
97558294,0,0.0,78
28803796,0,0.0,19
16202258,0,0.0,134
98225315,0,0.0,85
86989724,0,0.0,12
75174203,0,0.0,155
80635601,29,4.83,63
85899393,33,5.5,125
28786176,0,0.0,23
31232430,14,2.33,140
50473321,0,0.0,12
64148094,6,1.0,36
30153729,14,2.33,99
92932418,0,0.0,176
22790902,0,0.0,80
87582731,0,0.0,2
87973011,0,0.0,151
16193956,26,4.33,42
23579173,0,0.0,75
99323229,0,0.0,146
91638280,0,0.0,16
84380340,0,0.0,43
66761259,0,0.0,120
13266402,17,2.83,144
57044083,2,0.33,5
34899065,15,2.5,76
68436437,0,0.0,179
74910615,28,4.67,158
97994960,12,2.0,44
24072989,0,0.0,15
90235127,0,0.0,137
81370810,0,0.0,93
93976173,23,3.83,62
19944790,28,4.67,0
89908991,0,0.0,71
91447632,0,0.0,102
78841329,0,0.0,36
63505232,0,0.0,157
90218637,0,0.0,174
54599847,30,5.0,44
58730049,0,0.0,142
46413676,25,4.17,9
43877350,40,6.67,47
71658869,0,0.0,176
96131989,0,0.0,0
76374125,0,0.0,11
77225603,0,0.0,119
41251097,0,0.0,62
76268268,0,0.0,37
25985249,21,3.5,165
88987338,0,0.0,60
53309893,29,4.83,118
44569361,0,0.0,68
20971177,19,3.17,105
70200291,27,4.5,82
30080673,0,0.0,151
84052985,0,0.0,5
16238795,0,0.0,121
91266262,0,0.0,83
65098996,0,0.0,8
57226729,37,6.17,21
74504149,0,0.0,111
61048404,0,0.0,119
68771482,0,0.0,157
80860062,28,4.67,106
67701082,26,4.33,75
25732903,27,4.5,21
13138145,0,0.0,92
39063435,0,0.0,87
44780908,0,0.0,79
47738488,30,5.0,4
92125254,0,0.0,132
56361481,35,5.83,87
45055276,0,0.0,11
63775257,0,0.0,73
44954715,14,2.33,21
99813693,0,0.0,130
91250937,30,5.0,80
77800621,0,0.0,21
77499583,0,0.0,122
53470977,0,0.0,153
53092987,0,0.0,16
92822506,0,0.0,119
97182130,0,0.0,137
50381731,0,0.0,34
34694812,26,4.33,138
71399188,0,0.0,120
41970599,34,5.67,25
61207679,18,3.0,53
49787171,0,0.0,138
11270896,0,0.0,24
21952314,0,0.0,151
78168486,24,4.0,87
81531239,0,0.0,23
26770274,0,0.0,168
60709813,6,1.0,27
41354977,33,5.5,121
41873646,0,0.0,125
81240343,0,0.0,24
52955157,0,0.0,37
69365444,0,0.0,8
74445751,0,0.0,18
95518073,0,0.0,63
46905710,0,0.0,60
62673683,28,4.67,119
34755666,0,0.0,179
15703394,4,0.67,158
96654442,20,3.33,164
21415376,0,0.0,17
86176890,0,0.0,71
23283692,0,0.0,3
99817241,0,0.0,179
33567809,0,0.0,23
65182836,0,0.0,3
12721864,0,0.0,107
64278856,8,1.33,154
43458471,0,0.0,150
50539152,0,0.0,147
38104320,4,0.67,78
84842172,0,0.0,43
13875754,0,0.0,115
29482215,0,0.0,0
67696034,0,0.0,7
38356738,0,0.0,85
75564145,0,0.0,94
88021860,0,0.0,116
20047595,0,0.0,129
40908587,0,0.0,77
32564965,15,2.5,28
50131083,0,0.0,105
83976082,34,5.67,86
19004644,0,0.0,130
57517690,7,1.17,138
60760636,0,0.0,122
47639184,10,1.67,161
64706505,0,0.0,109
23143608,25,4.17,111
46532022,13,2.17,87
55745469,0,0.0,118
98780367,10,1.67,160
46045138,0,0.0,64
67874183,0,0.0,16
69912158,0,0.0,99
48808656,14,2.33,169
20880726,22,3.67,120
32992356,0,0.0,92
30515189,17,2.83,9
62534223,0,0.0,87
33388869,12,2.0,137
60795719,0,0.0,77
98798296,0,0.0,101
20563214,0,0.0,56
34374842,0,0.0,100
91252249,35,5.83,98
97384552,0,0.0,81
38172140,24,4.0,56
68701337,2,0.33,99
45119150,0,0.0,5
65471391,0,0.0,127
87632265,0,0.0,11
91597126,5,0.83,163
33387092,0,0.0,25
29156053,0,0.0,66
49678201,0,0.0,135
11524102,17,2.83,113
21579149,31,5.17,168
52607220,0,0.0,39
62715014,0,0.0,82
79144712,16,2.67,138
31900146,0,0.0,87
87937327,0,0.0,47
19913841,0,0.0,50
76626362,24,4.0,114
39061846,38,6.33,65
70523996,0,0.0,12
33468625,0,0.0,38
88566365,0,0.0,150
13433382,8,1.33,132
85779042,0,0.0,49
38348817,0,0.0,94
80503913,13,2.17,85
93952230,26,4.33,165
34728848,0,0.0,135
20822814,0,0.0,165
99967767,0,0.0,117
58356322,0,0.0,73
62879148,0,0.0,77
72076001,0,0.0,78
52942594,0,0.0,123
47747492,0,0.0,131
25170521,0,0.0,15
35841846,0,0.0,71
22267883,4,0.67,71
52639398,0,0.0,135
21984398,0,0.0,143
45396080,0,0.0,103
40715395,25,4.17,33
50686940,0,0.0,2
33215061,0,0.0,80
36854296,0,0.0,160
92058636,0,0.0,165
13828433,19,3.17,44
96621344,35,5.83,41
57149071,0,0.0,48
98334828,0,0.0,20
17152747,16,2.67,172
71029245,0,0.0,11
58344513,0,0.0,45
11020154,0,0.0,57
48499601,0,0.0,168
16733215,0,0.0,23
85304674,0,0.0,120
42339834,0,0.0,2
50739629,0,0.0,113
39900787,0,0.0,23
83823165,0,0.0,102
37259197,0,0.0,94
57784180,0,0.0,86
57379179,0,0.0,110
20760888,31,5.17,143
88414095,1,0.17,120
75856750,17,2.83,106
88483721,36,6.0,92
59464216,0,0.0,172
74884070,0,0.0,123
90884100,22,3.67,34
68075712,19,3.17,66
96015965,0,0.0,152
24372528,0,0.0,30
81829506,0,0.0,60
56695565,0,0.0,77
77658103,0,0.0,84
35722525,0,0.0,17
48963185,0,0.0,126
74674115,0,0.0,122
73813565,29,4.83,30
56571160,0,0.0,82
86767936,0,0.0,118
27562548,0,0.0,130
91485805,0,0.0,157
69488206,0,0.0,117
77506574,37,6.17,51
50057648,0,0.0,48
81425912,0,0.0,125
91242298,0,0.0,146
63520377,0,0.0,93
81894820,0,0.0,165
31882940,18,3.0,28
48580196,0,0.0,20
58665285,14,2.33,103
68327846,17,2.83,11
27687991,0,0.0,97
49509310,0,0.0,74
41061293,0,0.0,25
40272855,0,0.0,173
94445004,0,0.0,11
97767265,0,0.0,147
56316696,14,2.33,133
20679043,0,0.0,45
65498298,0,0.0,2
32470291,0,0.0,97
60763061,24,4.0,55
70072820,7,1.17,179
87921522,22,3.67,62
64496748,33,5.5,151
61195209,0,0.0,175
77411050,3,0.5,10
97093473,25,4.17,159
49043896,0,0.0,164
17456985,4,0.67,110
33544744,0,0.0,15
94912633,4,0.67,46
68865527,0,0.0,40
37381509,0,0.0,94
93836420,37,6.17,121
30521013,22,3.67,115
11514542,0,0.0,103
47735088,0,0.0,1
88427656,7,1.17,143
25135763,0,0.0,127
85785788,0,0.0,9
53951994,28,4.67,172
75489314,0,0.0,127
45383985,0,0.0,138
46595773,6,1.0,71
24315679,0,0.0,123
34440805,0,0.0,15
31765239,11,1.83,51
34586222,6,1.0,74
25527000,4,0.67,21
95561923,0,0.0,178
85532173,0,0.0,143
80337892,0,0.0,86
95607690,25,4.17,132
20569320,0,0.0,129
79448631,0,0.0,178
77001666,2,0.33,161
29391451,0,0.0,113
44045468,0,0.0,82
69047560,0,0.0,126
66378562,10,1.67,1
87960088,0,0.0,94
46264673,21,3.5,159
88931275,23,3.83,175
27920169,0,0.0,1
81087566,0,0.0,70
94212996,0,0.0,95
80706570,11,1.83,89
10605409,0,0.0,36
19462743,11,1.83,52
21377787,16,2.67,30
31827621,29,4.83,122
51892167,12,2.0,161
45280122,22,3.67,32
30057988,0,0.0,146
85306159,31,5.17,28
15809041,0,0.0,57
89655365,31,5.17,145
16155579,29,4.83,143
77511983,0,0.0,130
93665691,17,2.83,156
68544068,0,0.0,147
42027216,0,0.0,2
43957164,0,0.0,30
60837727,0,0.0,73
79058877,0,0.0,155
11132658,14,2.33,108
62316857,0,0.0,33
47877058,32,5.33,89
27434167,0,0.0,60
35177127,0,0.0,169
63811239,0,0.0,62
23881178,0,0.0,5
99089996,0,0.0,46
83135852,0,0.0,28
75111328,9,1.5,19
25590661,0,0.0,6
79475474,16,2.67,66
19456807,9,1.5,96
39342048,0,0.0,118
14684346,0,0.0,163
27824559,0,0.0,15
99605800,0,0.0,80
95641772,0,0.0,56
52827096,0,0.0,147
61900771,0,0.0,154
59352346,0,0.0,165
21667877,0,0.0,118
17393979,0,0.0,158
20115078,0,0.0,120
38506244,0,0.0,19
35214698,0,0.0,107
27486878,0,0.0,146
67195030,0,0.0,151
32098345,0,0.0,134
26620937,18,3.0,178
41984287,0,0.0,61
52413492,0,0.0,154
20528294,39,6.5,109
29369886,8,1.33,47
14810833,0,0.0,143
33480675,0,0.0,76
94328141,0,0.0,64
38500556,0,0.0,43
42073692,1,0.17,107
47316107,0,0.0,19
37427110,0,0.0,19
34192961,0,0.0,14
34859871,0,0.0,24
69844250,0,0.0,126
63412976,0,0.0,131
39263888,23,3.83,36
52106078,0,0.0,152
17281505,0,0.0,0
48679227,0,0.0,177
48965695,15,2.5,74
47518167,0,0.0,19
36540396,0,0.0,178
24812143,1,0.17,86
66825157,5,0.83,175
18989138,2,0.33,75
57364509,23,3.83,87
89146438,12,2.0,128
53020873,0,0.0,9
83663899,0,0.0,6
42735803,0,0.0,148
25886372,0,0.0,156
47622748,0,0.0,27
42456981,0,0.0,147
85176851,0,0.0,106
11656671,0,0.0,61
99567715,0,0.0,176
32922481,0,0.0,90
52081603,0,0.0,20
94669146,38,6.33,33
53497663,17,2.83,93
98785936,0,0.0,76
30833173,0,0.0,128
94483977,0,0.0,79
30718453,26,4.33,101
19161408,0,0.0,91
62374647,0,0.0,169
72242810,0,0.0,17
47214417,0,0.0,3
30353727,0,0.0,1
95050030,0,0.0,88
10549148,0,0.0,86
46328139,0,0.0,144
31845218,0,0.0,161
12773939,0,0.0,23
45490172,35,5.83,164
46989387,0,0.0,145
23426716,14,2.33,160
48710304,0,0.0,177
57718021,0,0.0,65
95440590,0,0.0,60
36996639,0,0.0,22
97649202,0,0.0,20
20774986,0,0.0,78
14421590,0,0.0,78
46089369,0,0.0,55
21546081,0,0.0,128
39221379,29,4.83,78
95604304,0,0.0,76
46265058,8,1.33,76
69644300,9,1.5,26
54924392,33,5.5,50
41670310,0,0.0,39
68237814,0,0.0,178
67641756,0,0.0,34
36552476,0,0.0,119
83548874,0,0.0,149
18674163,0,0.0,128
95388417,0,0.0,95
58548947,0,0.0,114
37209162,0,0.0,59
67396048,0,0.0,119
10224695,0,0.0,42
63773276,0,0.0,158
36267668,0,0.0,26
24063918,0,0.0,24
67884623,27,4.5,105
68454884,14,2.33,4
68093498,8,1.33,173
53353746,0,0.0,58
30610500,4,0.67,120
75402242,14,2.33,113
23245696,0,0.0,30
45402297,0,0.0,146
92030459,0,0.0,30
34363941,5,0.83,7
58123406,14,2.33,86
65229602,22,3.67,159
11074961,2,0.33,86
98511758,0,0.0,99
21950571,0,0.0,55
29155151,0,0.0,96
61465754,21,3.5,32
22866619,0,0.0,28
79583832,0,0.0,29
99858638,7,1.17,11
79551130,0,0.0,89
14437677,0,0.0,101
57347699,0,0.0,56
86716230,31,5.17,155
15241218,0,0.0,97
76777436,0,0.0,142
36821567,6,1.0,40
65482283,4,0.67,26
15481140,0,0.0,48
33991831,0,0.0,174
72697275,0,0.0,7
75658413,0,0.0,64
64856856,27,4.5,27
15290717,0,0.0,67
29659206,0,0.0,27
10797968,35,5.83,108
68224509,33,5.5,115
65940773,0,0.0,47
39163439,0,0.0,64
29651515,14,2.33,47
17339838,39,6.5,55
93629045,21,3.5,108
67661940,0,0.0,88
91576052,4,0.67,63
80047063,0,0.0,78
77007551,0,0.0,34
86107468,30,5.0,45
59909831,0,0.0,56
52721553,0,0.0,91
85134271,0,0.0,105
98240465,0,0.0,176
58055661,9,1.5,38
35554414,0,0.0,68
36931806,0,0.0,77
23476005,0,0.0,104
54721695,0,0.0,77
13151882,23,3.83,55
42134444,0,0.0,73
40319320,5,0.83,101
80318880,0,0.0,45
75062907,0,0.0,52
16737320,0,0.0,126
45943815,22,3.67,25
33773962,0,0.0,112
60495701,0,0.0,44
58018519,0,0.0,156
99859624,0,0.0,159
48836811,28,4.67,75
86934008,0,0.0,42
46097069,0,0.0,72
85142815,0,0.0,41
88888398,0,0.0,115
68438965,0,0.0,4
74274067,0,0.0,143
19734816,0,0.0,54
51965471,0,0.0,56
26052465,0,0.0,165
69963387,0,0.0,137
52590048,40,6.67,14
86070913,0,0.0,159
22851424,0,0.0,35
42356072,18,3.0,63
39536204,0,0.0,104
95936029,0,0.0,84
18388512,0,0.0,178
61599948,0,0.0,33
79056627,0,0.0,58
70350105,36,6.0,9
51208934,0,0.0,160
43138881,0,0.0,2
47436581,2,0.33,153
31650278,14,2.33,155
67376857,26,4.33,111
18439469,0,0.0,38
34455289,6,1.0,78
93050481,0,0.0,151
48400142,0,0.0,79
64332385,23,3.83,146
52664041,0,0.0,32
58243574,0,0.0,156
70711339,0,0.0,126
56462256,0,0.0,55
70344167,1,0.17,157
59092554,1,0.17,159
91500098,32,5.33,11
11443717,17,2.83,120
14409352,0,0.0,107
98997222,0,0.0,109
92438366,17,2.83,39
53148703,0,0.0,6
85530792,0,0.0,0
52307399,4,0.67,11
11308507,0,0.0,24
97952701,33,5.5,85
19331795,39,6.5,72
89491182,0,0.0,170
19986298,0,0.0,34
77209598,0,0.0,16
85655174,7,1.17,127
29628490,0,0.0,150
95111891,0,0.0,89
80189955,0,0.0,94
26002437,18,3.0,105
30606265,0,0.0,69
21091989,0,0.0,33
73644057,40,6.67,103
62200318,10,1.67,30
89790594,0,0.0,94
50819838,37,6.17,147
43283771,0,0.0,167
65145321,10,1.67,134
14755469,0,0.0,101
92162634,0,0.0,92
36098641,0,0.0,37
24150540,0,0.0,99
55221400,0,0.0,91
11992825,34,5.67,141
80941842,0,0.0,5
40559798,0,0.0,158
16152941,0,0.0,68
46286070,25,4.17,158
20556086,12,2.0,94
63307679,0,0.0,94
33289643,0,0.0,144
99597893,25,4.17,35
11940369,0,0.0,174
51681557,0,0.0,166
95103140,0,0.0,28
58226615,36,6.0,26
35955176,24,4.0,173
91718171,25,4.17,110
61721929,0,0.0,96
17778748,19,3.17,3
51654364,0,0.0,175
62182965,0,0.0,47
79055694,0,0.0,15
42997728,0,0.0,98
87066032,0,0.0,160
46159646,0,0.0,6
51478073,22,3.67,120
20717207,3,0.5,79
92649491,29,4.83,35
26169764,0,0.0,105
19384451,0,0.0,107
81297755,0,0.0,41
86123517,0,0.0,104
91173011,0,0.0,156
30808635,17,2.83,127
48049943,0,0.0,0
61756593,0,0.0,136
70111794,0,0.0,24
79472863,0,0.0,44
14790691,0,0.0,31
37950196,33,5.5,71
98111969,0,0.0,147
86961279,0,0.0,54
63423843,0,0.0,114
27066318,0,0.0,16
60277283,0,0.0,93
76447109,0,0.0,70
21186361,0,0.0,165
36256629,0,0.0,23
76146940,25,4.17,36
47998210,0,0.0,69
38175911,15,2.5,154
71688718,1,0.17,120
83195232,28,4.67,22
38207970,0,0.0,168
21950831,0,0.0,63
44812381,11,1.83,57
42386345,14,2.33,72
90716715,0,0.0,130
21360589,0,0.0,113
64181889,0,0.0,16
39124900,0,0.0,32
55677380,27,4.5,57
38487589,16,2.67,171
25648245,0,0.0,29
43523310,0,0.0,50
73640055,0,0.0,173
82648934,0,0.0,164
76500568,11,1.83,84
37364435,0,0.0,141
16491878,6,1.0,140
41241029,0,0.0,45
79069690,0,0.0,69
12844664,0,0.0,43
44932801,24,4.0,8
71144226,11,1.83,149
12090212,0,0.0,156
48785284,0,0.0,106
64503422,0,0.0,95
31320139,0,0.0,34
35227191,11,1.83,90
14600108,0,0.0,100
88502806,0,0.0,62
79963054,0,0.0,141
78393246,0,0.0,29
84304906,0,0.0,115
47407753,1,0.17,130
57230658,27,4.5,18
29432053,0,0.0,64
68016013,13,2.17,110
88981711,0,0.0,8
94928457,0,0.0,82
58436828,0,0.0,85
66437579,0,0.0,123
80366045,0,0.0,113
99148776,0,0.0,115
61255428,0,0.0,57
57602635,0,0.0,102
92795008,0,0.0,100
20856760,0,0.0,154
56350911,24,4.0,21
76575221,17,2.83,2
58830419,0,0.0,127
28720027,0,0.0,56
33284856,10,1.67,125
60629738,0,0.0,155
85814820,0,0.0,47
65757486,10,1.67,63
42446436,34,5.67,38
19714891,0,0.0,158
35258148,0,0.0,121
12320688,0,0.0,9
11805808,0,0.0,178
86818039,35,5.83,65
48090551,0,0.0,42
97901550,24,4.0,50
88774891,36,6.0,49
47176570,0,0.0,63
88037948,35,5.83,159
22617619,0,0.0,56
94823921,0,0.0,75
87064525,22,3.67,62
63175588,0,0.0,159
97818521,0,0.0,101
44761500,25,4.17,27
74437248,0,0.0,165
35560098,0,0.0,72
73131845,0,0.0,38
25702852,0,0.0,104
51055392,3,0.5,89
41073264,0,0.0,172
54336333,15,2.5,164
13040267,0,0.0,29
86794548,8,1.33,69
57876337,0,0.0,158
31217066,0,0.0,34
84645629,33,5.5,26
71468641,0,0.0,130
55658328,0,0.0,167
70644657,0,0.0,145
28673436,29,4.83,109
85643942,0,0.0,21
84044638,0,0.0,146
28144439,0,0.0,22
76984430,0,0.0,119
96314161,1,0.17,61
55587883,0,0.0,84
14273445,0,0.0,82
72926675,0,0.0,164
13184790,0,0.0,101
43134205,28,4.67,65
89638835,19,3.17,53
83790799,0,0.0,62
19963441,0,0.0,9
71647593,0,0.0,37
70769147,0,0.0,77
83798006,0,0.0,37
36336263,0,0.0,85
14990961,0,0.0,40
13646804,2,0.33,9
10647296,30,5.0,70
61880950,0,0.0,59
80231815,0,0.0,168
36844511,39,6.5,34
77908965,9,1.5,89
99763925,0,0.0,22
32791342,0,0.0,86
32015777,0,0.0,15
33116992,0,0.0,35
52439798,0,0.0,112
40555353,0,0.0,43
85230621,28,4.67,75
88929433,38,6.33,101
99588014,0,0.0,151
44831079,0,0.0,40
89540080,12,2.0,84
93149786,0,0.0,52
71247832,35,5.83,167
18704813,0,0.0,146
63376963,14,2.33,4
97030560,0,0.0,110
39461504,0,0.0,22
24497054,35,5.83,112
21319247,0,0.0,97
71585037,0,0.0,29
91022004,0,0.0,1
56048559,0,0.0,123
73072616,7,1.17,80
65160409,23,3.83,25
30717501,0,0.0,26
16851803,28,4.67,53
23045697,25,4.17,169
58120511,0,0.0,155
82851397,0,0.0,112
34101438,0,0.0,49
46181576,0,0.0,31
12825896,0,0.0,114
20427148,2,0.33,156
14876872,7,1.17,55
29397196,0,0.0,98
41935646,0,0.0,171
94607464,10,1.67,26
75969098,0,0.0,29
25099203,0,0.0,17
75244261,0,0.0,8
72419437,0,0.0,105
93428995,0,0.0,88
58719461,0,0.0,138
12887698,0,0.0,45
62764241,0,0.0,42
22417420,0,0.0,111
81140328,26,4.33,29
30167958,0,0.0,19
32910282,26,4.33,115
12887296,0,0.0,73
77084285,5,0.83,141
66861493,0,0.0,33
34733272,34,5.67,162
78209364,4,0.67,163
61908238,23,3.83,89
32371392,0,0.0,153
79070841,13,2.17,71
14032654,0,0.0,10
44218900,39,6.5,149
33277458,0,0.0,22
68231611,0,0.0,67
84087004,0,0.0,166
58076248,14,2.33,161
21748768,0,0.0,165
90720176,0,0.0,132
72005983,0,0.0,57
39718818,0,0.0,152
46591531,2,0.33,67
72994533,0,0.0,47
55938649,0,0.0,17
51655138,0,0.0,95
62374471,22,3.67,81
61379821,0,0.0,44
85488205,0,0.0,133
50133569,24,4.0,81
11912584,0,0.0,51
30554754,0,0.0,39
57732820,0,0.0,41
94111129,31,5.17,16
70037447,0,0.0,0
91955631,0,0.0,64
24677441,0,0.0,88
54804549,3,0.5,30
44301851,10,1.67,132
15438684,0,0.0,122
75147544,0,0.0,78
32315019,0,0.0,106
85902244,0,0.0,43
20104107,0,0.0,154
44125539,0,0.0,54
70795662,0,0.0,18
93173418,0,0.0,116
73923119,0,0.0,86
88014806,0,0.0,60
12086213,0,0.0,170
87411194,0,0.0,158
88308332,0,0.0,119
52491924,0,0.0,129
45553686,14,2.33,112
42482294,0,0.0,124
47710964,0,0.0,27
83701774,0,0.0,127
99268938,24,4.0,169
31794866,0,0.0,102
51464131,0,0.0,51
54810380,0,0.0,109
43812949,0,0.0,118
40315282,11,1.83,3
42945953,0,0.0,20
53300173,0,0.0,29
83537404,0,0.0,179
39105135,0,0.0,65
25560243,0,0.0,17
69468269,0,0.0,58
14338843,0,0.0,132
43978658,12,2.0,38
89165063,20,3.33,141
81226787,31,5.17,144
44253388,0,0.0,173
41349379,0,0.0,161
55844569,0,0.0,113
77284075,0,0.0,76
89590438,0,0.0,73
70251070,0,0.0,134
66379703,0,0.0,102
62215024,0,0.0,120
30668329,0,0.0,81
38186921,0,0.0,93
59402807,0,0.0,141
88500947,0,0.0,13
73546819,16,2.67,167
23952821,0,0.0,55
91503616,0,0.0,109
62237687,12,2.0,61
45009897,0,0.0,159
89690286,0,0.0,93
69714426,0,0.0,177
21098252,0,0.0,105
43766262,0,0.0,54
65771029,14,2.33,112
38728437,0,0.0,12
75176852,12,2.0,154
49541461,34,5.67,30
50071048,0,0.0,28
63660697,11,1.83,177
84006537,0,0.0,31
89557591,0,0.0,24
30523385,28,4.67,55
83111160,0,0.0,87
95661847,9,1.5,104
51538255,18,3.0,154
87827225,36,6.0,63
34245082,0,0.0,31
99380419,0,0.0,91
66728215,25,4.17,18
53440658,24,4.0,68
41886947,0,0.0,108
85111483,0,0.0,15
75174694,27,4.5,125
58532681,0,0.0,147
17667857,0,0.0,127
81537554,0,0.0,24
71279200,22,3.67,95
85998646,0,0.0,5
60526894,0,0.0,27
80805040,0,0.0,157
87840866,0,0.0,108
91806561,11,1.83,142
27789600,0,0.0,18
27644180,17,2.83,127
18437712,0,0.0,75
82892046,0,0.0,23
59375650,0,0.0,83
67312219,15,2.5,12
90256454,38,6.33,173
76346143,0,0.0,28
65666186,0,0.0,158
66681097,0,0.0,100
39565896,0,0.0,173
78315725,0,0.0,67
40131276,0,0.0,15
13119612,2,0.33,143
82045464,12,2.0,142
91756929,13,2.17,91
59133346,0,0.0,166
24160134,34,5.67,32
42833108,0,0.0,49
94143761,0,0.0,98
32406697,0,0.0,89
45609212,0,0.0,171
34768424,0,0.0,27
31200624,0,0.0,113
77951050,0,0.0,152
24578363,16,2.67,61
36659117,0,0.0,27
54494354,34,5.67,129
50670787,0,0.0,100
34003801,0,0.0,34
78233769,0,0.0,2
82668141,0,0.0,50
73975459,40,6.67,102
97144164,0,0.0,95
92424160,0,0.0,74
18593059,0,0.0,72
28757506,0,0.0,114
56692999,0,0.0,43
43957754,39,6.5,91
58302504,0,0.0,92
39737667,0,0.0,24
31088012,0,0.0,109
91861168,17,2.83,146
93163963,0,0.0,19
31958273,0,0.0,7
67349051,0,0.0,28
92061828,0,0.0,24
41918507,0,0.0,19
74261658,0,0.0,11
75147039,3,0.5,128
47632148,0,0.0,120
31814501,12,2.0,164
17334901,0,0.0,65
61879723,24,4.0,62
60825596,0,0.0,14
93144761,0,0.0,158
98055042,0,0.0,20
22132693,0,0.0,115
66852293,0,0.0,17
24931115,0,0.0,155
34005377,0,0.0,172
92438757,0,0.0,35
61112289,25,4.17,164
48020566,0,0.0,62
87202069,0,0.0,23
96437411,0,0.0,111
91831756,0,0.0,36
52778076,0,0.0,93
20758430,0,0.0,57
30778286,0,0.0,80
67697272,0,0.0,17
71108534,0,0.0,23
29661007,0,0.0,108
23863529,25,4.17,158
22569021,0,0.0,22
80605469,0,0.0,110
65280248,0,0.0,177
49970870,0,0.0,166
36471311,20,3.33,103
15311499,7,1.17,109
26413328,0,0.0,129
94194703,0,0.0,101
47201803,0,0.0,89
63628551,0,0.0,167
70988371,0,0.0,10
36356226,19,3.17,112
99884303,0,0.0,28
42325149,0,0.0,101
78255980,0,0.0,162
33255666,0,0.0,144
96012533,0,0.0,150
89157203,38,6.33,86
99124711,0,0.0,101
89885559,0,0.0,179
47396843,0,0.0,92
75749277,0,0.0,82
40267797,28,4.67,97
38570055,0,0.0,156
32636262,0,0.0,135
99920287,10,1.67,103
21654304,0,0.0,121
73292404,0,0.0,121
68272527,0,0.0,92
39370827,2,0.33,179
13341861,17,2.83,21
23116915,0,0.0,24
12615804,0,0.0,113
31089933,0,0.0,147
46968086,8,1.33,32
66318065,0,0.0,147
80379073,13,2.17,43
35381224,24,4.0,88
21045633,0,0.0,4
97210744,2,0.33,5
51765312,29,4.83,56
64915906,0,0.0,173
51672086,0,0.0,146
30989593,0,0.0,144
39396163,0,0.0,78
77342646,0,0.0,104
33683333,0,0.0,111
66444322,8,1.33,105
31586325,0,0.0,37
61914894,6,1.0,42
27503547,0,0.0,106
42963684,0,0.0,139
78903155,0,0.0,30
14952075,34,5.67,76
46432549,33,5.5,151
31258833,0,0.0,157
22670380,0,0.0,58
34151842,0,0.0,135
87540509,0,0.0,46
22774615,3,0.5,51
15287913,0,0.0,8
21476429,10,1.67,157
79913666,0,0.0,60
47711695,0,0.0,37
36779149,0,0.0,82
89110216,28,4.67,48
53069838,0,0.0,39
84193473,24,4.0,175
42002177,0,0.0,68
30892578,0,0.0,151
20091985,0,0.0,128
95138637,31,5.17,107
39464339,0,0.0,156
55275089,0,0.0,71
78599551,0,0.0,177
52866200,25,4.17,124
64388673,0,0.0,101
42318232,0,0.0,169
55545724,7,1.17,137
88445365,0,0.0,167
15272864,29,4.83,102
80897827,12,2.0,12
64206558,0,0.0,171
88649101,0,0.0,151
70980032,2,0.33,127
63699693,12,2.0,54
73607605,9,1.5,173
82294637,0,0.0,125
89837564,0,0.0,44
31609907,35,5.83,133
21021186,0,0.0,94
75702370,6,1.0,148
64549381,0,0.0,60
53193996,5,0.83,35
34362375,0,0.0,115
50733588,0,0.0,170
36231747,0,0.0,172
53663896,0,0.0,88
69276366,0,0.0,53
85013292,0,0.0,91
88510011,3,0.5,1
12322523,0,0.0,14
36379085,8,1.33,90
14746771,0,0.0,78
18640145,38,6.33,121
61173179,0,0.0,99
43065406,0,0.0,161
77973509,0,0.0,124
11428127,0,0.0,150
85968554,0,0.0,101
47809281,0,0.0,31
59223966,0,0.0,17
18336900,0,0.0,74
28392993,0,0.0,98
78082045,0,0.0,21
28268849,28,4.67,132
42363575,0,0.0,10
79170638,0,0.0,61
74119240,19,3.17,109
97746642,0,0.0,121
71910920,0,0.0,131
84085474,29,4.83,100
62097172,38,6.33,40
16210715,26,4.33,77
76088429,14,2.33,164
41335282,35,5.83,60
30020303,0,0.0,139
27686927,38,6.33,100
50467715,0,0.0,173
45174147,0,0.0,122
53570727,0,0.0,144
16314768,0,0.0,12
69680868,0,0.0,21
18815995,0,0.0,123
85173084,6,1.0,162
28321829,2,0.33,136
95183718,4,0.67,24
33912113,0,0.0,167
34525886,0,0.0,15
56573028,0,0.0,170
59839731,18,3.0,79
62762173,0,0.0,13
40590972,0,0.0,81
55038050,0,0.0,87
43843291,0,0.0,102
65339989,0,0.0,179
74587277,0,0.0,54
98635846,0,0.0,164
73842020,0,0.0,167
61877884,0,0.0,89
92913877,0,0.0,81
57378941,0,0.0,70
52537345,0,0.0,154
47811773,0,0.0,92
64091482,0,0.0,32
62959636,40,6.67,144
92430197,11,1.83,153
49031525,10,1.67,9
52147406,20,3.33,4
